name,dps_mean,dps_min,dps_max,dps_std_dev,dps_mean_std_dev
1208/2530/raid-heroic/203729/0/trinket1/,88622.491922675,81418.8394210515,97725.10035139469,2287.1021500619504,22.544243852911396
1208/2525/raid-heroic/202603/6607/feet/,89056.03347993735,79792.894749543,98122.23912079222,2353.8732579661805,22.64805903998987
1208/2522/raid-heroic/202589/0/waist/,88326.01253144353,81450.42686948848,94551.7040299667,2283.0000001339845,87.22894618180361
1208/2522/raid-heroic/202539/0/waist/,88829.05253209561,80391.60936748059,98250.45425003702,2301.8821872854323,22.610980219573896
1208/2529/raid-heroic/202593/6580/wrist/,87618.57189332852,81696.718515572,94792.40735438619,2304.966418881811,84.6179792675722
1208/2529/raid-heroic/202572/6556/finger2/,88834.50342240064,80449.7240895766,97778.26157713236,2327.233257906974,22.608353747752055
1208/-49/raid-heroic/204410/6580/wrist/,87618.4228126861,80511.504234321,95416.78674441866,2296.051376836402,87.98487993412574
1208/2529/raid-heroic/202579/0/head/,84424.26659706546,79544.73968841898,90292.46937969221,1960.318271008777,241.298498772498
1208/2529/raid-heroic/202538/6580/wrist/,87659.00423666529,80829.91201568754,94712.5881224722,2385.41174853518,83.25144404456341
1208/2522/raid-heroic/202573/6598/back/,89275.16127130743,80670.05146302374,98695.95161171177,2369.233009263986,22.646437436578225
1208/2524/raid-heroic/202578/0/hands/,85324.40818957242,79349.74388974608,89316.40423856644,2092.3193877964654,257.5467130488316
1208/2530/raid-heroic/202652/0/waist/,88840.34142781202,80888.03266649702,98402.03220580916,2288.340982503848,22.56632406993306
1208/2524/raid-heroic/202543/0/hands/,85374.46124996127,79934.23271262577,91943.26439425861,2319.8126842666093,285.54920209914496
