name,dps_mean,dps_min,dps_max,dps_std_dev,dps_mean_std_dev
1208/2522/raid-heroic/202612/0/trinket2/,55728.967505890505,48099.42660858149,64814.869941331046,2084.5273189265054,14.193600786114043
1208/2523/raid-heroic/204398/6556/finger1/,54219.62374746304,46126.62829226687,63032.95113357796,2071.5971960937445,13.806966606979937
1208/2520/raid-heroic/202532/0/legs/,56099.67653593578,47971.2043849706,65464.560273657655,2134.4254596543337,14.307934743412778
1208/2520/raid-heroic/202585/0/legs/,56058.42658171194,47912.99181502497,65280.15826388378,2147.049673205286,14.270285329650012
1208/2527/raid-heroic/202533/0/head/,54849.37692600767,47118.38155004666,64570.96103182446,2105.958559595838,13.977737892672565
1208/2532/raid-heroic/204467/0/back/,54751.48459789689,46181.22325051628,63414.799695858324,2094.512076043803,13.938655994858934
1208/2532/raid-heroic/202528/0/back/,54831.27459154038,47324.043123855685,63265.75546943598,2091.790091473969,13.95550506877816
1208/2532/raid-heroic/202536/0/chest/,56155.68889959666,48719.24603804052,67080.80092376114,2160.525999159912,14.299028807501386
1208/2520/raid-heroic/202565/6643/main_hand/,59924.33643191066,51874.4020079654,69700.80995450499,2227.8320946464137,15.269155763038302
1208/2523/raid-heroic/202531/0/shoulder/,53308.61709231553,47254.312148826524,61434.53613764961,2067.4378959348833,53.203964981631394
1208/2530/raid-heroic/202534/0/hands/,53285.26777352534,46662.98599257643,63402.0507610934,2029.5752911114282,53.18932506643959
1208/2525/raid-heroic/204466/0/finger2/,54097.99928279936,45824.99847513407,62913.33101431301,2064.8239076791247,13.784190635690237
1208/2525/raid-heroic/202535/6613/feet/,54729.773276529515,46169.60689083648,64192.882289553236,2088.275752635919,13.93485028624614
1208/2525/raid-heroic/202532/0/legs/,55673.67966694474,47508.10916424874,66566.00449930989,2143.862279014093,14.18501565353828
1208/2530/raid-heroic/202652/0/waist/,54531.07944403403,46176.720530546634,64144.3578177838,2075.6814710357426,13.895118758250955
1208/2522/raid-heroic/202536/0/chest/,55902.063260715324,48128.12164500745,64982.50715603867,2142.6243594111743,14.23270142205344
1208/2529/raid-heroic/202615/0/trinket2/,56685.388266935755,49673.46612330904,67465.60010513377,2031.0212796875521,14.445517591194935
1208/2529/raid-heroic/202615/0/trinket1/,56545.46387878332,49185.046366563525,67805.27824371817,2035.9926938641104,14.411060676196875
1208/2522/raid-heroic/202573/0/back/,54610.646783487646,47074.52610230634,63959.3516774533,2065.39312460075,13.907188796276278
1208/2529/raid-heroic/202572/0/finger2/,54302.14945420735,46995.10068543216,63144.23685804943,2054.2645181326043,13.832882241533204
1208/-49/raid-heroic/204411/0/shoulder/,52754.39551893791,49219.59224220924,56303.15056915601,1859.7184592927697,227.2007708309617
