name,dps_mean,dps_min,dps_max,dps_std_dev,dps_mean_std_dev
1208/2522/raid-mythic/202612/0/trinket2/,90829.6842254016,81920.19620094147,100502.88534820589,2404.483935953786,23.07315413697728
1208/2532/raid-mythic/202545/6625/chest/,86356.32537683738,81857.91589369415,91294.39803292853,2412.5304514439276,292.56229048006975
1208/2523/raid-mythic/204211/0/trinket1/,93107.29002211927,80891.72200199058,107595.7947506788,3414.7392728577993,23.712323666068507
1208/2532/raid-mythic/202537/6598/back/,90078.33136582142,80913.7228159218,100591.05712411134,2336.8548228363825,22.956725363907204
1208/2525/raid-mythic/204319/6643/main_hand/,92078.00375679041,83902.77975909013,102466.66106571569,2365.8172973221012,23.4492331945244
1208/2527/raid-mythic/202570/6643/main_hand/,92552.9926804404,84844.46740591344,101807.3788194799,2387.202216330711,23.518377609402794
1208/2532/raid-mythic/202538/6580/wrist/,88432.91582229757,81846.43777084073,96279.63153362121,2429.205793820792,85.09136762956956
1208/2527/raid-mythic/203996/0/trinket1/,92061.83876649108,82361.8012909805,102412.05577801274,2357.201915940813,23.449232164738103
1208/2520/raid-mythic/202585/6541/legs/,91024.32395738932,82266.74377192833,100238.16896960587,2359.4434524440494,23.115141390880666
1208/2527/raid-mythic/203996/0/trinket2/,93445.1071035133,84831.94744386083,103184.7628540791,2395.06694396403,23.774206495258262
1208/2520/raid-mythic/202541/6541/legs/,90815.72846604488,82271.73209555431,100808.6152091261,2377.8089980327527,23.092055119277656
1208/2532/raid-mythic/204467/6598/back/,89906.2328285558,81183.19226746977,98637.90510756643,2335.0717995235846,22.87637567576999
1208/2530/raid-mythic/203729/0/trinket1/,89292.56280916306,81780.79759941307,99036.66458763192,2313.881036844842,22.718980455692233
1208/2525/raid-mythic/204466/6556/finger2/,88426.46748331068,80997.6191027158,96717.28745240424,2351.5198004924714,85.9800792444538
1208/2525/raid-mythic/204466/6556/finger1/,88671.38065735699,82451.42369665012,95806.66076023705,2377.638045315119,86.1327385738937
1208/2525/raid-mythic/202603/6607/feet/,89652.4973821757,81311.576139365,100067.38608800402,2362.1066653760736,22.800214901489248
1208/2530/raid-mythic/202539/0/waist/,89625.39548971219,81581.50335241742,99479.5710123892,2302.6118929169284,22.775821438698166
1208/2530/raid-mythic/202543/0/hands/,85783.54164654137,80745.56767605695,90885.09377836973,2141.2910659203767,261.60033972861294
1208/2522/raid-mythic/202537/6598/back/,89819.24426114238,81417.95492092904,99475.71226039995,2351.683661939181,22.828652711954227
1208/2522/raid-mythic/202573/6598/back/,89733.59735095865,81901.69847306362,98686.12800003977,2343.9189201894915,22.8232828055563
1208/2525/raid-mythic/202541/6541/legs/,90201.84872435815,80397.28264901528,100229.08574049051,2341.778739506819,22.95089550196576
1208/2529/raid-mythic/202615/0/trinket2/,91731.97858766573,83836.79731792933,101496.37617921087,2357.152390885489,23.318720210562212
1208/2529/raid-mythic/202615/0/trinket1/,90532.01098046722,80158.11583027904,100130.28761385908,2305.99178889643,23.03574304390565
1208/2529/raid-mythic/202572/6556/finger2/,89334.72002332358,81291.8480318093,97806.56387014748,2346.1410606183576,22.724581253430586
1208/2522/raid-mythic/202600/6625/chest/,86326.18125958611,82229.11932926979,90463.56691564713,1953.751760260318,240.49021717393836
1208/2529/raid-mythic/202572/6556/finger1/,89335.19951500795,81010.37301789441,99846.35952057627,2343.766334835605,22.747509598754625
1208/-49/raid-mythic/204411/0/shoulder/,85581.89378045606,79771.98211522342,91053.56432005198,2199.8442022761956,266.77029429080517
1208/2522/raid-mythic/202545/6625/chest/,85757.66369943117,80697.6046147538,90126.35145391995,2108.337355645945,259.51838859388306
1208/2524/raid-mythic/202580/0/shoulder/,85718.50411619317,80533.93237825132,94908.80159276449,2681.7762914658715,330.1038421895597
1208/2529/raid-mythic/202579/0/head/,85561.40565095558,81672.98976108826,91099.40276894438,2005.521192484271,246.86259377353826
1208/2529/raid-mythic/202542/0/head/,85137.82923127752,80793.63305437726,90908.473153535,2165.6005279047604,264.5702131918458
1208/2524/raid-mythic/202618/0/neck/,88200.58785686956,81479.13560504769,95402.57485134817,2462.374684854568,86.57248360731589
1208/-49/raid-mythic/202540/0/shoulder/,85960.34164027352,81672.7386368033,95365.39356781701,2311.386992069573,284.51207108407885
1208/2525/raid-mythic/202544/6607/feet/,89921.79071303619,81541.22397656327,100841.60869484433,2361.1981756312794,22.844719230583383
1208/2522/raid-mythic/202539/0/waist/,89545.76534805118,80517.53108770744,98150.3865809269,2328.8607657923276,22.80021386669835
1208/2529/raid-mythic/202593/6580/wrist/,88224.22342947684,81053.44687388543,95783.77298158311,2396.3379289402938,83.4297779095316
1208/2524/raid-mythic/202540/0/shoulder/,86392.84615964608,82443.09505806853,91562.54525210825,2085.4197111030217,254.7745673551427
1208/-49/raid-mythic/204410/6580/wrist/,87929.61794264469,80574.5236780374,94708.80320870738,2230.1804317434003,85.77617045166924
1208/2530/raid-mythic/202652/0/waist/,89455.38921737716,80403.2157599019,98629.80923919097,2322.346494326527,22.750615860788773
1208/-49/raid-mythic/202538/6580/wrist/,87955.0252447603,81621.25694328849,95162.41150664946,2298.5739701956754,84.6116771082091
1208/2529/raid-mythic/202538/6580/wrist/,88077.52560519069,81223.91695116932,97841.60568152195,2346.93657068951,85.35725782892665
1208/2524/raid-mythic/202578/0/hands/,85522.32338495663,81321.88716120127,93021.0976535354,2275.7409709472763,278.02600991950726
1208/2522/raid-mythic/202589/0/waist/,88971.55917037703,79464.5788705287,101794.35886119209,2333.765014767976,22.580358785853313
1208/2524/raid-mythic/202543/0/hands/,85581.05840583945,79151.6933693446,89533.66987195984,1935.2440228149812,238.21207217713783
