name,dps_mean,dps_min,dps_max,dps_std_dev,dps_mean_std_dev
1208/2522/raid-mythic/202612/0/trinket1/,35905.155897076096,29123.99243193233,44865.681062683405,1811.985492100856,9.133752519891425
1208/2527/raid-mythic/204395/0/waist/,33927.11525810074,27626.51836167775,41306.961523142156,1645.7988127445158,8.648812568968394
1208/2532/raid-mythic/202473/0/chest/,34359.808629821375,28664.72889846012,42309.57875822097,1700.9084801632969,8.761170180944216
1208/2527/raid-mythic/204397/0/neck/,33327.27903925527,27638.119244296515,39908.51614539232,1588.9169231382812,8.493724919778446
1208/2522/raid-mythic/202583/0/hands/,33943.72710495092,28084.755701085076,41365.73550732484,1676.4521979439298,8.651857078445628
1208/2532/raid-mythic/202555/6229/main_hand/,41443.444308148595,34637.41545021091,50605.796986273075,2056.0735791234006,10.562873549677176
1208/2530/raid-mythic/203729/0/trinket1/,35906.583370574546,29770.2823502,43750.45380967608,1787.8537691781078,9.14793462055101
1208/-49/raid-mythic/202467/0/waist/,33978.66972964551,28502.599661812626,41749.72818695073,1654.3604197731333,8.655169458498708
1208/2520/raid-mythic/202565/6229/main_hand/,47294.94243077605,38719.562657907634,58332.629346256435,2338.8415009528344,12.05780645635403
1208/2529/raid-mythic/202605/0/waist/,33842.416086430174,28716.455371857242,41414.98413272211,1636.6132146097832,8.621399388936746
1208/2529/raid-mythic/202473/0/chest/,34098.50446928628,28622.733426539784,42467.92993228302,1694.4954011369693,8.690862863730711
1208/2527/raid-mythic/202467/0/waist/,34146.21692027155,28198.78743700295,41594.842814876865,1653.5772793055532,8.705812073644651
1208/2529/raid-mythic/202572/6170/finger1/,34307.5180180636,28655.76880739981,41886.69452635874,1702.7082597778824,8.74207392099898
1208/2532/raid-mythic/204467/6204/back/,34753.647589571374,28973.876326518806,42376.30046782143,1705.1115817555958,8.860981145141226
1208/2527/raid-mythic/203996/0/trinket1/,38805.31176377824,32519.2657797,46822.14202869076,1845.1392613676799,9.881618591481274
1208/2524/raid-mythic/202591/0/head/,34417.96851037096,28792.071872769247,41649.27360631058,1687.4147510108824,8.767595192780144
1208/2524/raid-mythic/202466/0/wrist/,33424.78419592178,27406.913001116198,41442.13799862736,1654.996569687422,8.51835778865309
1208/2522/raid-mythic/202468/0/shoulder/,33744.17162328869,27861.01377389636,42273.48961093193,1686.8692044920808,8.595853632530009
1208/-49/raid-mythic/204422/0/chest/,34286.65687544749,28418.20963699772,42110.241869017096,1679.662662551029,8.73604705441387
1208/2525/raid-mythic/202659/0/wrist/,33523.66484797369,27939.416593393285,40569.969337887276,1667.178688606137,8.543794385723158
1208/2527/raid-mythic/202470/0/head/,34294.82938338059,28723.063511950793,42126.345362962486,1671.125322263652,8.744674240131133
1208/2524/raid-mythic/202604/0/wrist/,33408.355230151625,27768.295691500683,40707.435803529894,1657.3765736036942,8.516405701600684
1208/2529/raid-mythic/202598/0/chest/,34259.54494966696,28286.396729777764,41167.01887744392,1672.1329757804679,8.70867156597921
1208/2524/raid-mythic/202618/0/neck/,32863.73357523309,26334.014507198804,40708.87146963264,1648.9874521641905,8.375351803715848
1208/-49/raid-mythic/204423/0/waist/,33840.04000188417,28380.221714485608,41008.93465002136,1647.4841488833943,8.626517376118212
1208/2530/raid-mythic/202588/0/feet/,35078.48359030522,29190.571607150327,43251.37798386965,1718.9979499173367,8.939786360142001
